Title,Authors and Journal,Year,Cited by,Paper URL
"Provenance, production, and distribution of basalt and volcanic glass artifacts in Leeward Kohala, HawaiModified Letter Turned Commai Island","PR Mills, SP Lundblad, C Cauley, DS Coleman, JS Field, AL Hafner, ...",2022.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:XUmZziu-z7kC
"Inter-Island Production Variability and Pre-Contact Population Estimates: A Geospatial Analysis of Taro Farming in Rurutu, French Polynesia","C Escue, JG Kahn",2022.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:JG67p0iyyesC
Networks and Monumentality in the Pacific ed. by Aymeric Hermann et al.,JG Kahn,2022.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:iWMDS-dds2cC
Perspectives: Households as assemblages,"J Salazar, TJ Pluckhahn, JG Kahn",2021.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:lR2ECBI0YV4C
Functional Classification of Hawaiian Curved-Edge Adzes and Gouges,"T Dye, JG Kahn",2020.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:SQZOXlr1FBsC
Supplementary Material for a Functional Classification of Hawaiian Curved-Edge Adzes and Gouges,"JG Kahn, TS Dye",2020.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:LYSM3I27WpsC
"1,000 Years of Anthropogenic Interactions in Polynesia: Modeling Sustainability and Resilience",J Kahn,2019.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:c2LjitseEfMC
"Archaeological Research on the Early Post-Contact Period at Miloli ‘i, Kaua’i, Hawaiian Islands","S Moore, JG Kahn",2018.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:WYleWgRJor0C
Household Archaeology at the Community Scale? Refining Research Design in a Complex Polynesian Chiefdom,JG Kahn,2018.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:AUmYgNQ2pq4C
Recently Extinct Land Snails (Gastropoda: Pulmonata: Endodontidae)',"CC Christensen, JG Kahn, PV Kirch",2018.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:w2Aknop99M4C
Erratum to: Household Archaeology in Polynesia: Historical Context and New Directions,JG Kahn,2016.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AlmIBhAAAAAJ&cstart=20&pagesize=80&citation_for_view=AlmIBhAAAAAJ:4_yl7nwqy4oC
What I don’t know won’t hurt you: The relation between professed ignorance and later knowledge claims.,"T Kushnir, MA Koenig",2017.0,85.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&citation_for_view=TMuSMXoAAAAJ:ovGv7akYl-cC
Infants use statistical sampling to understand the psychological world,"HM Wellman, T Kushnir, F Xu, KA Brink",2016.0,72.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&citation_for_view=TMuSMXoAAAAJ:DUFsPKDdMi0C
Children protest moral and conventional violations more when they believe actions are freely chosen,"M Josephs, T Kushnir, M Gräfenhain, H Rakoczy",2016.0,63.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&citation_for_view=TMuSMXoAAAAJ:KsTgnNRry18C
The cultural roots of free will beliefs: How Singaporean and US Children judge and explain possibilities for action in interpersonal contexts.,"N Chernyak, C Kang, T Kushnir",2019.0,50.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:JIEWM9yDoCIC
Intuitive epistemology: Children’s theory of evidence,"M Fedyk, T Kushnir, F Xu",2019.0,36.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:eIKNFFVQvJAC
The influence of understanding and having choice on children's prosocial behavior,"N Chernyak, T Kushnir",2018.0,36.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:dMpQl7XwOw4C
Selectivity in toddlers’ behavioral and emotional reactions to prosocial and antisocial others.,"JW Van de Vondervoort, LB Aknin, T Kushnir, J Slevinsky, JK Hamlin",2018.0,32.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:Mx5hWS9ctUkC
Young children's help‐seeking as active information gathering,"C Vredenburgh, T Kushnir",2016.0,32.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:PZE8UkGerEcC
Culture moderates the relationship between self-control ability and free will beliefs in childhood,"X Zhao, A Wente, MF Flecha, DS Galvan, A Gopnik, T Kushnir",2021.0,28.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:DwWRdx-KAo4C
The developmental and cultural psychology of free will,T Kushnir,2018.0,25.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:_n8fIOMweQoC
"Leaving a choice for others: Children’s evaluations of considerate, socially‐mindful actions","X Zhao, X Zhao, H Gweon, T Kushnir",2021.0,22.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:lPDSu1ZU3VAC
The ontogeny of cumulative culture: Individual toddlers vary in faithful imitation and goal emulation,"Y Yu, T Kushnir",2020.0,18.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:ON9TkA72AHEC
Young children consider individual authority and collective agreement when deciding who can change rules,"X Zhao, T Kushnir",2018.0,18.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:yKzB5RS27GgC
"How US and Chinese children talk about personal, moral and conventional choices","X Zhao, T Kushnir",2019.0,15.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:CMPXdcK5v8EC
Social sampling: Children track social choices to reason about status hierarchies.,"IA Heck, T Kushnir, KD Kinzler",2021.0,13.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:lSLsV1MU4ZUC
Preschoolers’ selfish sharing is reduced by prior experience with proportional generosity,"N Chernyak, BY Trieu, T Kushnir",2017.0,13.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:qCaWouos7ogC
Walking in her shoes: Pretending to be a female role model increases young girls’ persistence in science,"R Shachnai, T Kushnir, L Bian",2022.0,11.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:CC3C2HR4nz8C
The choice is yours: Infants’ expectations about an agent’s future behavior based on taking and receiving actions.,"AE Eason, D Doctor, E Chang, T Kushnir, JA Sommerville",2018.0,9.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:DPO9WFcz7UcC
Face-to-face learning enhances the social transmission of information,"A Ransom, B LaGrant, A Spiteri, T Kushnir, AK Anderson, E De Rosa",2022.0,8.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:9o6PfxSMcEIC
When what’s inside counts: Sequence of demonstrated actions affects preschooler’s categorization by nonobvious properties.,"Y Yu, T Kushnir",2016.0,8.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:3_f9JqYsqVQC
Imagination and social cognition in childhood,T Kushnir,2022.0,7.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:wgKq3sYidysC
Cultural pathways in cognitive development: Introduction to the special issue,"Q Wang, T Kushnir",2019.0,7.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:RJujIP1NYNUC
The developmental and cultural origins of our beliefs about self‐control,"A Wente, X Zhao, A Gopnik, C Kang, T Kushnir",2020.0,6.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:v6PuF9mNY3oC
Better together: young children's tendencies to help a non-humanoid robot collaborator,"D Kocher, T Kushnir, KE Green",2020.0,5.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:aNch6Af-aFkC
Young children’s flexible social cognition and sensitivity to context facilitates their learning,"C Vredenburgh, Y Yu, T Kushnir",2016.0,4.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:F9HO9s0W2bwC
Translating testimonial claims into evidence for category-based induction.,"T Kushnir, SA Gelman",2016.0,4.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:onKP9CxGSkIC
Individual differences in fluency with idea generation predict children's beliefs in their own free will.,"T Flanagan, T Kushnir",2019.0,3.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:Zbx7W2Xs4QsC
Is children's norm learning rational? A meta-analysis,"S Partington, S Nichols, T Kushnir",2021.0,2.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:J6OZcwVsj5AC
"When in Rome, do as Bayesians do: Statistical learning and parochial norms.","S Partington, S Nichols, T Kushnir",2020.0,2.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:R6EwkKsDylYC
The Relationship Between Inhibitory Control and Free Will Beliefs in 4-to 6-Year-Old-Children.,"A Wente, T Ting, R Aboody, T Kushnir, A Gopnik",2016.0,2.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:QeguYG95ZbAC
Children’s Developing Beliefs About Agency and Free Will in an Increasingly Technological World,"TM Flanagan, T Kushnir",2022.0,1.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:ZOYfmFL0FrgC
Generic Testimony Interacts with Statistical Evidence in Adults’ and Children's Category-Based Induction,"Z Finiasz, SA Gelman, T Kushnir",2022.0,1.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:gnsKu8c89wgC
The Community-Engaged Lab: A Case-Study Introduction for Developmental Science,"J Liu, S Partington, Y Suh, Z Finiasz, T Flanagan, D Kocher, R Kiely, ...",2021.0,1.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:kQqwFFzsCTwC
"No, Your Other Left! Language Children Use To Direct Robots","D Kocher, L Sarmiento, S Heller, Y Yang, T Kushnir, KE Green",2020.0,1.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:bkKuixW_xMkC
She Helped Even Though She Wanted to Play: Children Consider Psychological Cost in Social Evaluations.,"X Zhao, T Kushnir",2019.0,1.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:09LM3QYkMKUC
Preschoolers' Evaluations of Ignorant Agents are Situation-Specific,"AR Varhol, T Kushnir, MA Koenig",2019.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:sfsSB7lKuh0C
Children's Awareness of Authority to Change Rules in Various Social Contexts.,"X Zhao, T Kushnir",2016.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TMuSMXoAAAAJ&cstart=20&pagesize=80&citation_for_view=TMuSMXoAAAAJ:6Zm5LS9gQ5UC
Strict locality and phonological maps,"J Chandlee, J Heinz",2018.0,84.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&citation_for_view=n6IfVb4AAAAJ:ufrVoPGSRksC
Computational locality in morphological maps,J Chandlee,2017.0,45.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&citation_for_view=n6IfVb4AAAAJ:9yKSN-GCB0IC
Input strictly local opaque maps,"J Chandlee, J Heinz, A Jardine",2018.0,31.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&citation_for_view=n6IfVb4AAAAJ:YsMSGLbcyi4C
Autosegmental input strictly local functions,"J Chandlee, A Jardine",2019.0,23.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&citation_for_view=n6IfVb4AAAAJ:Wp0gIr-vW9MC
Boolean monadic recursive schemes as a logical characterization of the subsequential functions,"S Bhaskar, J Chandlee, A Jardine, C Oakden",2020.0,20.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&citation_for_view=n6IfVb4AAAAJ:ZeXyd9-uunAC
Quantifier-free least fixed point functions for phonology,"J Chandlee, A Jardine",2019.0,18.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&citation_for_view=n6IfVb4AAAAJ:qjMakFHDy7sC
Learning with partially ordered representations,"J Chandlee, R Eyraud, J Heinz, A Jardine, J Rawski",2019.0,14.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&citation_for_view=n6IfVb4AAAAJ:UeHWp8X0CEIC
Long-distance phonological processes as tier-based strictly local functions,"PA Burness, KJ McMullin, J Chandlee, P Burness, K McMullin",2021.0,11.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&citation_for_view=n6IfVb4AAAAJ:iH-uZ7U-co4C
Computational universals in linguistic theory: Using recursive programs for phonological analysis,"J Chandlee, A Jardine",2021.0,9.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:r0BpntZqJG4C
A computational account of tone sandhi interaction,J Chandlee,2018.0,7.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:Tyk-4Ss8FVUC
Computational phonology,"J Chandlee, J Heinz",2017.0,4.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:7PzlFSSx8tAC
A logical characterization of strictly local functions,"S Lindell, J Chandlee",2016.0,4.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:mB3voiENLucC
Local languages,"J Chandlee, S Lindell",2016.0,4.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:ULOm3_A8WrAC
Recursive schemes for phonological analysis,"J Chandlee, A Jardine",2020.0,3.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:0EnyYjriUFMC
A computational analysis of tone sandhi ordering paradoxes,"C Oakden, J Chandlee",2020.0,3.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:hFOr9nPyWt4C
Computational locality and autosegmental processes,"J Chandlee, A Jardine",2018.0,2.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:hC7cP41nSMkC
Nonderived environment blocking and input-oriented computation,J Chandlee,2021.0,1.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:bEWYMUwI8FkC
Less is more: reexamining assumptions through the narrow focus of subregularity,J Chandlee,2022.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:maZDTaKrznsC
Formalizing (Non) Iterativity and the Computation of Rule Application Modes,J Chandlee,2022.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:blknAaTinKkC
Phonological theory and computational modelling,"J Chandlee, A Jardine",2022.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:hMod-77fHWUC
Logical Perspectives on Strictly Local Transformations,"J Chandlee, S Lindell",2021.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:j3f4tGmQtD8C
Input and output locality and representation,"J Chandlee, A Jardine",2021.0,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=n6IfVb4AAAAJ&cstart=20&pagesize=80&citation_for_view=n6IfVb4AAAAJ:roLk4NBRz8UC
